Account	O
of	O
Madeira	PNM
The	O
five	O
days	O
which	O
we	O
remained	O
upon	O
the	O
Island	O
were	O
spent	O
so	O
exactly	O
in	O
the	O
same	O
manner	O
,	O
that	O
it	O
is	O
by	O
no	O
means	O
nescessary	O
to	O
divide	O
them	O
,	O
I	O
shall	O
therefore	O
only	O
say	O
,	O
that	O
in	O
general	O
we	O
got	O
up	O
in	O
the	O
Morn	O
,	O
went	O
out	O
on	O
our	O
researches	O
,	O
retur	O
-LSB-	O
n	O
-RSB-	O
d	O
to	O
dine	O
,	O
and	O
went	O
out	O
again	O
in	O
the	O
Evening	O
;	O
one	O
day	O
however	O
we	O
had	O
a	O
visit	O
from	O
the	O
Governor	O
,	O
of	O
which	O
we	O
had	O
notice	O
before	O
and	O
were	O
obligd	O
to	O
stay	O
at	O
home	O
,	O
so	O
that	O
unsought	O
honour	O
lost	O
us	O
very	O
near	O
the	O
whole	O
day	O
,	O
a	O
very	O
material	O
part	O
of	O
the	O
short	O
time	O
we	O
were	O
allowd	O
to	O
stay	O
upon	O
the	O
Island	O
:	O
we	O
however	O
contrivd	O
to	O
revenge	O
ourselves	O
upon	O
his	O
excellency	O
,	O
by	O
an	O
Electrical	O
machine	O
which	O
we	O
had	O
on	O
board	O
;	O
upon	O
his	O
expressing	O
a	O
desire	O
to	O
see	O
it	O
we	O
sent	O
for	O
it	O
ashore	O
,	O
and	O
shockd	O
him	O
full	O
as	O
much	O
as	O
he	O
chose	O
.	O

While	O
at	O
this	O
place	O
we	O
were	O
much	O
indebted	O
to	O
Dr	O
Heberden	O
,	O
the	O
cheif	O
Physitian	O
of	O
the	O
Island	O
,	O
and	O
brother	O
to	O
the	O
Physitian	O
of	O
that	O
name	O
at	O
London	PNM
;	O
he	O
had	O
for	O
many	O
years	O
been	O
an	O
inhabitant	O
of	O
the	O
Canaries	O
and	O
this	O
Island	O
,	O
and	O
had	O
made	O
several	O
observations	O
cheifly	O
philosophical	O
,	O
some	O
however	O
were	O
Botanical	O
,	O
describing	O
the	O
trees	O
of	O
the	O
Island	O
:	O
of	O
these	O
he	O
immediately	O
gave	O
us	O
a	O
copy	O
,	O
together	O
with	O
such	O
specimens	O
as	O
he	O
had	O
in	O
his	O
possession	O
,	O
and	O
indeed	O
spard	O
no	O
pains	O
to	O
get	O
for	O
us	O
such	O
living	O
specimens	O
of	O
such	O
as	O
could	O
be	O
procurd	O
in	O
flower	O
.	O

We	O
tryed	O
here	O
to	O
learn	O
what	O
Species	O
of	O
wood	O
it	O
is	O
which	O
has	O
been	O
imported	O
into	O
England	PNM
,	O
and	O
is	O
now	O
known	O
to	O
Cabinet	PNM
makers	O
by	O
the	O
name	O
of	O
Madeira	PNM
mahogeny	O
,	O
but	O
without	O
much	O
success	O
,	O
as	O
we	O
could	O
not	O
learn	O
that	O
any	O
wood	O
had	O
been	O
exported	O
out	O
of	O
the	O
Island	O
by	O
that	O
name	O
;	O
the	O
wood	O
however	O
of	O
the	O
tree	O
calld	O
here	O
Vigniatico	O
,	O
Laurus	O
indicus	O
Linn	O
.	O

bidds	O
fair	O
to	O
be	O
the	O
thing	O
,	O
it	O
being	O
of	O
a	O
fine	O
grain	O
and	O
brown	O
like	O
mahogeny	O
,	O
from	O
which	O
it	O
is	O
dificult	O
to	O
distinguish	O
it	O
,	O
which	O
is	O
well	O
shewn	O
at	O
Dr	O
Heberdens	O
house	O
where	O
in	O
a	O
bookcase	O
vigniatico	O
and	O
mahogeny	O
were	O
placd	O
close	O
by	O
each	O
other	O
,	O
and	O
were	O
only	O
to	O
be	O
known	O
asunder	O
by	O
the	O
first	O
being	O
not	O
quite	O
so	O
dark	O
colourd	O
as	O
the	O
other	O
.	O

As	O
much	O
of	O
the	O
Island	O
as	O
we	O
saw	O
shewd	O
evidently	O
the	O
signs	O
of	O
a	O
volcano	O
having	O
some	O
time	O
or	O
other	O
possibly	O
produced	O
the	O
whole	O
;	O
as	O
we	O
saw	O
no	O
one	O
peice	O
of	O
stone	O
which	O
did	O
not	O
evidently	O
shew	O
signs	O
of	O
having	O
been	O
burnt	O
,	O
some	O
very	O
much	O
,	O
especialy	O
the	O
sand	O
which	O
was	O
absolutely	O
cinders	O
.	O

Indeed	O
we	O
did	O
not	O
see	O
much	O
of	O
the	O
countrey	O
,	O
but	O
we	O
were	O
told	O
that	O
the	O
whole	O
was	O
like	O
the	O
specimen	O
we	O
saw	O
of	O
it	O
.	O

When	O
you	O
first	O
aproach	O
it	O
from	O
seaward	O
it	O
has	O
a	O
very	O
beautifull	O
appearance	O
,	O
the	O
sides	O
of	O
the	O
hills	O
being	O
intirely	O
coverd	O
with	O
vineyards	O
almost	O
as	O
high	O
as	O
the	O
eye	O
can	O
distinguish	O
,	O
which	O
make	O
a	O
constant	O
appearance	O
of	O
verdure	O
tho	O
at	O
this	O
time	O
nothing	O
but	O
the	O
vines	O
remaind	O
green	O
,	O
the	O
grass	O
and	O
herbs	O
being	O
intirely	O
burnt	O
up	O
except	O
near	O
the	O
some	O
other	O
opportunity	O
offers	O
of	O
visiting	O
it	O
again	O
,	O
for	O
the	O
climate	O
is	O
so	O
fine	O
that	O
any	O
man	O
might	O
wish	O
it	O
was	O
in	O
his	O
power	O
to	O
live	O
here	O
under	O
the	O
benefits	O
of	O
English	PNM
laws	O
and	O
liberty	O
.	O

The	O
hills	O
here	O
are	O
very	O
high	O
,	O
much	O
higher	O
than	O
any	O
one	O
would	O
imagine	O
,	O
Pico	PNM
Ruevo	PNM
the	O
highest	O
is	O
5068	O
ft	O
which	O
is	O
much	O
higher	O
than	O
any	O
land	O
that	O
has	O
been	O
measured	O
in	O
Great	PNM
Britain	PNM
;	O
indeed	O
as	O
I	O
hinted	O
before	O
the	O
whole	O
Island	O
has	O
probably	O
been	O
the	O
production	O
of	O
a	O
Volcano	O
,	O
notwishstanding	O
which	O
its	O
fertility	O
is	O
amazing	O
,	O
all	O
the	O
sides	O
of	O
the	O
hills	O
are	O
coverd	O
with	O
vines	O
to	O
a	O
certain	O
hight	O
,	O
above	O
which	O
are	O
woods	O
of	O
chestnut	O
and	O
pine	O
of	O
immense	O
extent	O
;	O
and	O
above	O
them	O
forests	O
of	O
wild	O
timber	O
of	O
kinds	O
not	O
known	O
in	O
Europe	PNM
,	O
which	O
amply	O
supply	O
the	O
inhabitants	O
with	O
whatever	O
they	O
may	O
want	O
.	O

Among	O
these	O
some	O
there	O
were	O
whose	O
flowers	O
we	O
were	O
not	O
able	O
to	O
procure	O
and	O
consequently	O
could	O
not	O
settle	O
their	O
Genera	O
,	O
particularly	O
those	O
calld	O
by	O
the	O
Portugese	O
Mirmulano	O
and	O
Pao	O
branco	O
,	O
both	O
which	O
,	O
and	O
especialy	O
the	O
first	O
,	O
from	O
the	O
Beauty	O
of	O
their	O
leaves	O
promise	O
to	O
be	O
a	O
great	O
ornament	O
to	O
our	O
European	O
gardens	O
.	O

The	O
inhabitants	O
here	O
are	O
supposd	O
to	O
be	O
about	O
80,000	O
;	O
and	O
from	O
the	O
town	O
of	O
Fonchiale	PNM
-LRB-	O
its	O
custom	O
house	O
I	O
mean	O
-RRB-	O
the	O
King	O
of	O
Portugal	PNM
receives	O
20000	O
pounds	O
a	O
year	O
,	O
after	O
having	O
paid	O
the	O
Governor	O
and	O
all	O
expences	O
of	O
every	O
kind	O
,	O
which	O
may	O
serve	O
to	O
shew	O
in	O
some	O
degree	O
the	O
consequence	O
which	O
this	O
little	O
Island	O
is	O
of	O
to	O
the	O
crown	O
of	O
Portugal	PNM
;	O
was	O
it	O
in	O
the	O
hands	O
of	O
any	O
other	O
people	O
in	O
the	O
world	O
its	O
value	O
might	O
easily	O
be	O
doubled	O
,	O
from	O
the	O
excellence	O
of	O
its	O
climate	O
capable	O
of	O
bearing	O
any	O
kind	O
of	O
crop	O
,	O
a	O
circumstance	O
which	O
the	O
Portugese	O
do	O
not	O
make	O
the	O
least	O
advantage	O
of	O
.	O

The	O
Coin	O
current	O
here	O
is	O
intirely	O
Spanish	O
,	O
for	O
the	O
Balance	O
of	O
trade	O
with	O
Lisbon	O
being	O
in	O
disfavour	O
of	O
this	O
Island	O
all	O
the	O
Portugese	O
money	O
naturaly	O
goes	O
there	O
,	O
to	O
prevent	O
which	O
Spanish	O
money	O
is	O
allowd	O
to	O
pass	O
:	O
it	O
is	O
of	O
three	O
denominations	O
,	O
Pistereens	O
,	O
Bitts	O
,	O
and	O
_	O
bitts	O
;	O
the	O
first	O
worth	O
about	O
1	O
shilling	O
,	O
the	O
2nd	O
6	O
pence	O
,	O
the	O
third	O
3	O
pence	O
;	O
they	O
have	O
also	O
Portugese	O
money	O
of	O
Copper	O
,	O
but	O
so	O
scarce	O
that	O
I	O
did	O
not	O
in	O
my	O
stay	O
there	O
see	O
a	O
single	O
peice	O
.	O

Fish	O
of	O
Madeira	PNM
Muraena	PNM
guttata	PNM
Mss	PNM
Merca	PNM
Lus	PNM
.	O

-	O
-	O
-	O
-	O
-	O
Anguilla	O
Linn	O
.	O

Trachinus	O
Draco	O
Linn	O
.	O

Aranha	O
Lus	O
.	O

Coryphaena	PNM
Novacula	PNM
Linn	O
.	O

Papagaya	PNM
Lus	PNM
.	O

Scorpaena	PNM
Patriarcha	PNM
Mscr	O
.	O

-	O
-	O
-	O
-	O
-	O
-	O
Chorrista	O
Mscr	O
Memino	O
do	O
coro	O
Lus	O
.	O

Pleuronectes	O
Rhomboides	O
Mscr	O
Solha	O
Lus	O
.	O

Chaetodon	O
luridus	O
Mss	O
.	O

Castanpeta	PNM
Lus	PNM
.	O

Sparus	O
sarghus	O
Linn	O
.	O

Sargho	O
.	O

-	O
-	O
-	O
-	O
griseus	O
Mss	O
.	O

-	O
-	O
-	O
-	O
mundus	O
Mss	O
.	O

Callyodon	O
rubiginosus	O
Mss	O
Budiam	O
Lus	O
.	O

Labrus	O
lunaris	O
Linn	O
.	O

Peixe	O
verde	O
Lus	O
.	O

Sciena	PNM
angustata	O
Mss	O
.	O

Bocavoens	O
Lus	O
.	O

Perca	PNM
decorata	PNM
Mss	O
.	O

-	O
-	O
-	O
Imperator	O
Mss	O
Emperador	O
Lus	O
.	O

Scomber	O
scombrus	O
Linn	O
.	O

-	O
-	O
-	O
-	O
-	O
Trachurus	O
Linn	O
.	O

page	O
-LRB-	O
vol	O
.1	O
-RRB-	O
n.p.	O
,	O
February	O
2004	O
Plants	O
of	O
Madeira	PNM
N.B.	O
the	O
mark	O
of	O
a	O
star	O
*	O
in	O
the	O
margin	O
signifies	O
that	O
the	O
plant	O
so	O
markd	O
is	O
not	O
wild	O
but	O
cultivated	O
a	O
cross	O
+	O
that	O
for	O
want	O
of	O
fructification	O
the	O
plant	O
could	O
not	O
certainly	O
be	O
determi	O
-LSB-	O
n	O
-RSB-	O
d.	O
Monandria	O
Canna	O
indica	O
Linn	O
.	O

Bananeira	O
brava	O
.	O

Conteira	O
preta	O
*	O
Amomum	O
Zingiber	O
Linn	O
.	O

Callitriche	O
verna	O
Linn	O
.	O

Diandria	O
*	O
Nyctanthes	O
sambac	O
Linn	O
.	O

flore	O
pleno	O
*	O
Jasminum	O
officinale	O
Linn	O
.	O

*	O
--	O
grandiflorum	O
Linn	O
.	O

+	O
Olea	PNM
europaea	PNM
Linn	PNM
.	O

Veronica	O
anagallis	O
Linn	O
.	O

Verbena	O
officinalis	O
Linn	O
.	O

*	O
Rosmarinus	O
officinalis	O
Linn	O
.	O

*	O
Salvia	O
officinalis	O
Linn	O
.	O

Triandria	O
Gladiolus	O
communis	O
Linn	O
.	O

Alho	O
brabo	O
Iris	O
Cyperus	O
rotundus	O
Linn	O
.	O

-	O
-	O
-	O
-	O
-	O
flavescens	O
Linn	O
.	O

Scirpus	O
setaceus	O
Linn	O
.	O

*	O
Saccharum	O
officinarum	O
Linn	O
.	O

Phalaris	O
canariensis	O
Linn	O
.	O

-	O
-	O
-	O
-	O
-	O
oblongata	O
Mss	O
.	O

Panicum	O
Junceum	O
.	O

Mscr	O
.	O

Grama	O
Plants	O
of	O
Panicum	PNM
glaucum	O
Linn	O
.	O

-	O
-	O
-	O
-	O
-	O
sanguinale	O
Linn	O
.	O

-	O
-	O
-	O
-	O
-	O
Crus	O
Corvi	O
Linn	O
.	O

Milhaa	O
Lus	O
.	O

Milium	O
paradoxum	O
Linn	O
.	O

Agrostis	O
linearis	O
Mscr	O
.	O

-	O
-	O
-	O
-	O
-	O
bromoides	O
Linn	O
.	O

-	O
-	O
-	O
-	O
-	O
sanguinalis	O
Mscr	O
.	O

-	O
-	O
-	O
-	O
-	O
pallida	O
Mscr	O
.	O

-	O
-	O
-	O
-	O
-	O
sylvatica	O
Linn	O
.	O

Poa	O
annua	O
Linn	O
.	O

Briza	PNM
minor	O
Linn	O
.	O

-	O
-	O
-	O
maxima	O
Linn	O
.	O

Xucalheira	O
Lus	O
.	O

Cynosurus	O
indicus	O
Linn	O
.	O

-	O
-	O
-	O
-	O
-	O
-	O
-	O
echinatus	O
Linn	O
.	O

Festuca	PNM
sylvatica	PNM
Mscr	PNM
.	O

Bromus	O
pinnatus	O
Linn	O
.	O

Bromus	O
geniculatus	O
Linn	O
.	O

Avena	O
fatua	O
Linn	O
.	O

Balanco	PNM
Lus	PNM
.	O

-	O
-	O
-	O
-	O
elatior	O
Linn	O
.	O

-	O
-	O
-	O
-	O
nodosa	O
Linn	O
.	O

Arundo	O
donax	O
Linn	O
.	O

Canavieira	PNM
Lus	PNM
.	O

Aristida	O
Adscentionis	O
Linn	O
.	O

Lolium	O
perenne	O
Linn	O
.	O

-	O
-	O
-	O
-	O
temulentum	O
Linn	O
.	O

Hordeum	O
murinum	O
Linn	O
.	O

Triticum	O
repens	O
Linn	O
.	O

Forscapa	O
Lus	O
.	O

Polycarpon	O
tetraphyllum	O
Linn	O
.	O

Saboira	PNM
Lus	PNM
.	O

Plants	O
of	O
Tetrandria	PNM
Alyssum	PNM
angustifolium	O
Fig	O
.	O

pict	O
.	O

Mscr	O
.	O

Malforada	PNM
Lus	PNM
.	O

Sherardia	O
arvensis	O
Linn	O
.	O

Galium	O
mollugo	O
Linn	O
.	O

Var	O
.	O

angustifolia	O
-	O
-	O
-	O
-	O
vesiculosum	O
Mscr	O
.	O

Plantago	O
lanceolata	O
Linn	O
.	O

-	O
-	O
-	O
-	O
-	O
media	O
Linn	O
.	O

Tanxage	O
Lus	O
.	O

-	O
-	O
-	O
-	O
-	O
albicans	O
Linn	O
.	O

Eleagnus	O
angustifolia	O
Linn	O
.	O

Oleveira	PNM
Lus	PNM
.	O

Ilex	PNM
Perado	PNM
Mss.Perado	O
Lus	O
.	O

fig	O
.	O

pict	O
.	O

+	O
-	O
-	O
Azevinho	O
Mss	O
.	O

Azevinho	O
Lus	O
.	O

fig	O
.	O

pict	O
.	O

Sagina	O
procumbens	O
Linn	O
.	O

Pentandria	O
Heliotropium	O
europaeum	O
Linn	O
.	O

Myosotis	O
scorpoides	O
palustris	O
Linn	O
.	O

-	O
-	O
-	O
-	O
-	O
-	O
arvensis	O
Linn	O
.	O

Cynoglossum	O
cheirifolium	O
Linn	O
.	O

Masarogueira	PNM
Lus	PNM
.	O

-	O
-	O
-	O
-	O
-	O
-	O
-	O
-	O
-	O
officinale	O
Linn	O
.	O

Echium	O
vulgare	O
Linn	O
.	O

Anagallis	O
arvensis	O
Linn	O
.	O

Convolvulus	O
flexuosus	O
Mss	O
.	O

*	O
-	O
-	O
-	O
-	O
-	O
-	O
-	O
-	O
Batatas	O
Linn	O
.	O

Batata	PNM
Lus	PNM
.	O

-	O
-	O
-	O
-	O
-	O
-	O
-	O
-	O
arvensis	O
Linn	O
.	O

corriola	O
Lus	O
.	O

-	O
-	O
-	O
-	O
-	O
-	O
-	O
-	O
altheoides	O
Linn	O
.	O

Campanula	PNM
erinus	O
Linn	O
.	O

Lonicera	PNM
caprifolium	O
Linn	O
.	O

Mirabilis	O
Jalapa	O
Linn	O
.	O

Boninas	O
Lus	O
.	O

Datura	O
Stramonium	O
Linn	O
.	O

