176825	O
August	O
1768	O
25	O
.	O

After	O
having	O
waited	O
in	O
this	O
place	O
ten	O
days	O
,	O
the	O
ship	O
,	O
and	O
everything	O
belonging	O
to	O
me	O
,	O
being	O
all	O
that	O
time	O
in	O
perfect	O
readyness	O
to	O
sail	O
at	O
a	O
moments	O
warning	O
,	O
we	O
at	O
last	O
got	O
a	O
fair	O
wind	O
,	O
and	O
this	O
day	O
at	O
3	O
O'Clock	O
in	O
the	O
even	O
weigd	O
anchor	O
,	O
and	O
set	O
sail	O
,	O
all	O
in	O
excellent	O
health	O
and	O
spirits	O
perfectly	O
prepard	O
-LRB-	O
in	O
Mind	O
at	O
least	O
-RRB-	O
to	O
undergo	O
with	O
Chearfullness	O
any	O
fatigues	O
or	O
dangers	O
that	O
may	O
occur	O
in	O
our	O
intended	O
Voyage	O
.	O

26	O
August	O
1768	O
26	O
.	O

Wind	O
still	O
fair	O
,	O
but	O
very	O
light	O
breezes	O
;	O
saw	O
this	O
Even	O
a	O
shoal	O
of	O
those	O
fish	O
which	O
are	O
particularly	O
calld	O
Porpoises	O
by	O
the	O
seamen	O
,	O
probably	O
the	O
Delphinus	O
Phocaena	O
of	O
Linnaeus	O
,	O
as	O
their	O
noses	O
are	O
very	O
blunt	O
.	O

27	O
August	O
1768	O
27	O
.	O

Wind	O
fair	O
and	O
a	O
fine	O
Breeze	O
;	O
found	O
the	O
ship	O
to	O
be	O
but	O
a	O
heavy	O
sailer	O
,	O
indeed	O
we	O
could	O
not	O
Expect	O
her	O
to	O
be	O
any	O
other	O
from	O
her	O
built	O
,	O
so	O
are	O
obligd	O
to	O
set	O
down	O
with	O
this	O
Inconvenience	O
,	O
as	O
a	O
nescessary	O
consequence	O
of	O
her	O
form	O
;	O
which	O
is	O
much	O
more	O
calculated	O
for	O
stowage	O
,	O
than	O
for	O
sailing	O
.	O

28	O
August	O
1768	O
28	O
.	O

Little	O
wind	O
today	O
;	O
in	O
some	O
sea	O
water	O
,	O
which	O
was	O
taken	O
on	O
board	O
to	O
season	O
a	O
cask	O
,	O
observed	O
a	O
very	O
minute	O
sea	O
Insect	O
,	O
which	O
Dr	O
Solander	O
describd	O
by	O
the	O
name	O
of	O
Podura	PNM
marina	PNM
.	O

In	O
the	O
Evening	O
very	O
calm	O
;	O
with	O
the	O
small	O
casting	O
net	O
took	O
several	O
specimens	O
of	O
Medusa	PNM
Pelagica	PNM
,	O
whose	O
different	O
motions	O
in	O
swimming	O
amus	O
'd	O
us	O
very	O
much	O
:	O
among	O
the	O
appendages	O
to	O
this	O
animal	O
we	O
found	O
also	O
a	O
new	O
species	O
of	O
oniscus	O
.	O

We	O
took	O
also	O
another	O
animal	O
,	O
quite	O
different	O
from	O
any	O
we	O
had	O
Ever	O
seen	O
;	O
it	O
was	O
of	O
an	O
angular	O
figure	O
,	O
about	O
3	O
inches	O
long	O
and	O
one	O
thick	O
,	O
with	O
a	O
hollow	O
passing	O
quite	O
through	O
it	O
.	O

On	O
one	O
end	O
was	O
a	O
Brown	O
spot	O
,	O
which	O
might	O
be	O
the	O
stomach	O
of	O
the	O
animal	O
.	O

Four	O
of	O
these	O
,	O
the	O
whole	O
number	O
that	O
we	O
took	O
,	O
adherd	O
together	O
when	O
taken	O
by	O
their	O
sides	O
;	O
so	O
that	O
at	O
first	O
we	O
imagind	O
them	O
to	O
be	O
one	O
animal	O
,	O
but	O
upon	O
being	O
put	O
into	O
a	O
glass	O
of	O
water	O
they	O
very	O
soon	O
separated	O
and	O
swam	O
briskly	O
about	O
the	O
water	O
.	O

29	O
August	O
1768	O
29	O
.	O

Wind	O
foul	O
:	O
Morning	O
employd	O
in	O
finishing	O
the	O
Drawings	O
of	O
the	O
animals	O
taken	O
yesterday	O
