43	O
FALCONER	O
-LRB-	O
Capt.	O
R	O
-RRB-	O
Voyages	O
,	O
Adventures	O
and	O
Escapes	O
;	O
containing	O
the	O
Laws	O
,	O
Customs	O
,	O
and	O
Manners	O
of	O
the	O
Indians	O
in	O
America	PNM
;	O
with	O
the	O
Voyages	O
of	O
Thomas	O
Randal	O
,	O
his	O
being	O
taken	O
by	O
the	O
Indians	O
of	O
Virginia	PNM
,	O
&	O
c.	O
,	O
front	O
sm	O
.	O

8vo	O
,	O
orig.	O
calf	O
gilt	O
,	O
Isond.	O
,	O
1769	O
40	O
17	O
AMERICA	O
:	O
--	O
Falconer	O
-LRB-	O
Captain	O
Richard	O
-RRB-	O
The	O
Voyages	O
,	O
dangerous	O
Adventures	O
,	O
and	O
imminent	O
ESCAPES	O
of	O
,	O
containing	O
the	O
Laws	O
,	O
Customs	O
,	O
and	O
Manners	O
of	O
the	O
Indians	O
in	O
America	PNM
,	O
his	O
Shipwrecks	O
,	O
his	O
narrow	O
Escape	O
from	O
the	O
Island	PNM
of	PNM
Dominico	PNM
,	O
etc.	O
,	O
intermixed	O
with	O
the	O
Voyages	O
and	O
Adventures	O
of	O
Thomas	O
Randal	O
of	O
Cork	PNM
;	O
his	O
beimj	O
taken	O
by	O
the	O
Indians	O
of	O
Virginia	PNM
,	O
etc.	O
,	O
first	O
edition	O
,	O
the	O
two	O
parts	O
complete	O
-LRB-	O
pp.	O
136	O
and	O
ISO	O
-RRB-	O
,	O
with	O
frontispiece	O
,	O
8vo	O
.	O

old	O
ils	O
y	O
£	O
1	O
.	O

10-9	O
m	O
I	O
Image	O
.	O

;	O
pa	O
.	O

j	O
-	O
-	O
I	O
:	O
*	O
-	O
.	O

V	O
VO	O
Y	O
AG	O
E	O
S	O
,	O
DANGEROUS	O
Ave	O
Natures	O
,	O
AND	O
IMMINENT	O
ESCAPES	O
,	O
O	O
F	O
Capt.	O
Richard	O
Falconer	O
.	O

CONTAINING	O
The	O
Laws	O
,	O
Customs	O
,	O
and	O
Manners	O
of	O
the	O
Indians	O
in	O
America	PNM
;	O
his	O
Shipwrecks	O
;	O
his	O
marrying	O
an	O
Indian	O
Wife	O
;	O
his	O
remarkable	O
Escape	O
from	O
''	O
the	O
Island	PNM
of	PNM
Dominos	PNM
&	O
c.	O
Intermixed	O
with	O
The	O
Voyages	O
and	O
Adventures	O
of	O
THO	O
M	O
AS	O
Sandal	O
,	O
of	O
Cork	PNM
,	O
Pilot	O
;	O
with	O
his	O
Shipwreck	O
in	O
the	O
Baltick	PNM
,	O
being	O
the	O
only	O
Man	O
that	O
escaped	O
;	O
his	O
being	O
taken	O
by	O
the	O
Indians	O
of	O
Virginia	PNM
,	O
&	O
C.	O
and	O
an	O
Account	O
of	O
his	O
Death	O
.	O

Bold	O
were	O
the	O
Men	O
who	O
on	O
the	O
Ocean	O
first	O
Sprlkd	O
their	O
new	O
Sails	O
,	O
when	O
Shipwreck	O
was	O
the	O
worjl	O
.	O

More	O
Danger	O
now	O
from	O
Man	O
alone	O
we	O
find	O
,	O
Than	O
from	O
the	O
Rocks	O
,	O
the	O
Billows	O
,	O
or	O
the	O
Wind	O
.	O

Waller	O
.	O

The	O
Sixth	O
Edition	O
,	O
Corrected	O
.	O

To	O
which	O
is	O
added	O
,	O
A	O
Great	PNM
Deliverance	PNM
at	O
Sea	O
,	O
by	O
W	O
r	O
.	O

Johnson	O
*	O
D.	O
D.	O
Chaplain	O
to	O
his	O
Majesty	O
.	O

LONDON	O
:	O
Printed	O
for	O
G.	O
Keith	O
in	O
Gracechurch-street	PNM
,	O
and	O
F.	O
Blyth	O
,	O
No.	O
87	O
.	O

Corneille	O
1769	O
%	O
THE	O
PREFACE	O
To	O
the	O
Fourth	O
Edition	O
.	O

I	O
S	O
in	O
Compliance	O
with	O
Sir	O
JR	O
^	O
r	O
3j	O
>	O
T	O
K	O
VEftrangfs	O
Maxim	O
,	O
``	O
That	O
a	O
k	O
^	O
S	O
^	O
jalf	O
''	O
Man	O
had	O
as	O
good	O
go	O
to	O
Court	O
without	O
a	O
Cravat	O
,	O
as	O
appear	O
in	O
Print	O
without	O
a	O
Preface	O
that	O
I	O
give	O
the	O
gentle	O
Reader	O
any	O
Interruption	O
of	O
this	O
Kind	O
for	O
to	O
be	O
plain	O
with	O
him	O
,	O
the	O
Book	O
itself	O
,	O
as	O
.	O

full	O
of	O
Misfortunes	O
as	O
it	O
is	O
,	O
is	O
but	O
a	O
Preface	O
to	O
the	O
Misfortunes	O
I	O
have	O
met	O
with	O
since	O
its	O
first	O
Publication	O
,	O
which	O
I	O
mud	O
freely	O
confess	O
are	O
wholly	O
owing	O
to	O
the	O
Bent	O
of	O
my	O
own	O
head-strong	O
Inclination	O
,	O
in	O
not	O
taking	O
my	O
Father	O
's	O
Advice	O
at	O
my	O
first	O
setting	O
out	O
into	O
the	O
World	O
,	O
This	O
m	O
PREFACE	O
.	O

This	O
forth	O
Appearance	O
indeed	O
,	O
is	O
,	O
I	O
canst	O
help	O
owning	O
,	O
,	O
a	O
Fleaikre	O
to	O
me	O
,	O
tho	O
'	O
it	O
is	O
much	O
more	O
owing	O
to	O
the	O
Candour	O
of	O
the	O
Public	O
,	O
than	O
the	O
Merit	O
of	O
the	O
Performance	O
.	O

The	O
Age	O
of	O
Gallantry	O
I	O
observe	O
,	O
seems	O
to	O
roll	O
round	O
again	O
,	O
for	O
certainly	O
Plays	O
*	O
Novels	O
and	O
Romances	O
,	O
were	O
never	O
more	O
in	O
Vogue	O
that	O
at	O
this	O
Juncture	O
.	O

And	O
as	O
to	O
those	O
who	O
have	O
a	O
more	O
refined	O
Taste	O
for	O
Masquerades	O
,	O
Operas	O
,	O
and	O
Grotesque	O
Entertainments	O
,	O
this	O
good	O
Town	O
is	O
fully	O
convinced	O
,	O
that	O
Dr.	O
Faustus	O
from	O
Germany	PNM
now	O
vies	O
with	O
our	O
Countryman	O
Mrs.	O
Robinson	O
at	O
the	O
Haymarket	O
j	O
that	O
Mr.	O
beveridge	O
,	O
as	O
a	O
Devil	O
,	O
has	O
more	O
Admirers	O
than	O
Signora	O
Curzon	O
*	O
and	O
that	O
Heydegger	O
has	O
a	O
much	O
greater	O
Number	O
of	O
Rollers	O
,	O
than	O
the	O
laudable	O
Society	O
established	O
for	O
Reformation	O
of	O
Manners	O
.	O

These	O
latter	O
Gentlemen	O
are	O
,	O
if	O
Dr.	O
South	O
may	O
be	O
credited	O
,	O
arrant	O
Hypocrites	O
;	O
for	O
that	O
learned	O
Divine	O
honestly	O
tells	O
us	O
,	O
That	O
instead	O
of	O
making	O
Godliness	O
a	O
Gain	O
,	O
they	O
make	O
a	O
Gain	O
of	O
Godliness	O
:	O
So	O
much	O
for	O
politeness	O
.	O

The	O
PREFACE	O
.	O

nefs	O
.	O

But	O
at	O
the	O
same	O
Time	O
it	O
must	O
be	O
confessed	O
,	O
that	O
it	O
is	O
very	O
rueful	O
to	O
behold	O
the	O
Quill-drivers	O
of	O
the	O
present	O
Age	O
,	O
so	O
egregiously	O
triumphant	O
over	O
those	O
of	O
the	O
last.	O
;	O
for	O
now	O
Shakespeare	O
and	O
Ben	O
Johnson	O
y	O
must	O
give	O
way	O
to	O
Robinson	O
Crusoe	O
and	O
Colonel	O
Jack	O
\	O
as	O
well	O
as	O
Dry	O
den	O
and	O
Otway	O
to	O
Moll	PNM
Flanders	PNM
and	O
Sally	O
Salijbtciy	O
:	O
And	O
I	O
myself	O
am	O
terribly	O
afraid	O
,	O
that	O
the	O
Voyages	O
and	O
Adventures	O
of	O
Captain	O
Richard	O
Falconer	O
must	O
in	O
a	O
short	O
Period	O
of	O
Time	O
,	O
strike	O
to	O
Sir	O
John	O
Mandeville	O
lying	O
Travels	O
,	O
and	O
*	O
Mademoiselle	O
B	O
tie	O
its	O
unheard	O
of	O
Intrigues	O
.	O

Tho	O
'	O
I	O
have	O
still	O
some	O
Consolation	O
in	O
my	O
Hopes	O
,	O
that	O
this	O
fourth	O
Edition	O
,	O
wherein	O
many	O
Errors	O
of	O
the	O
Press	O
that	O
escaped	O
in	O
the	O
former	O
,	O
are	O
corrected	O
,	O
will	O
come	O
to	O
a	O
fifth	O
,	O
and	O
so	O
on	O
.	O

To	O
conclude	O
,	O
if	O
Mr.	O
Dennis	O
^	O
or	O
any	O
other	O
Critick	O
of	O
Renown	O
,	O
shall	O
think	O
fit	O
to	O
fall	O
foul	O
on	O
me	O
,	O
to	O
such	O
I	O
shall	O
only	O
reply	O
,	O
in	O
the	O
Words	O
of	O
the	O
same	O
Gentleman	O
with	O
whom	O
I	O
began	O
this	O
Preface	O
:	O
''	O
Those	O
that	O
do	O
n't	O
like	O
my	O
Book	O
may	O
let	O
it	O
alone	O
,	O
and	O
there	O
's	O
no	O
Harm	O
done	O
.	O

99	O
V	O
A	O
L	O
JE	O
,	O
i	O
``	O
jf	O
£	O
``	O
;	O
K	O
''	O
y	O
5	O
``	O
``	O
''	O
>	O
1	O
?	O

o	O
^	O
c	O
3	O
&	O
xx	O
>	O
:	O
xxxxxxxxxxxx	O
^	O
£	O
THE	O
VOYAGES	O
AND	O
ADVENTURES	O
O	O
F	O
Captain	O
Richard	O
Falconer	O
.	O

^	O
^	O
Jz	O
^	O
zffi	O
W	O
A	O
3	O
born	O
at	O
Brui0H	O
i	O
a	O
Market	O
fe	O
^	O
5	O
Town	O
in	O
SomerfetfI?in	O
\	O
of	O
Parents	O
I	O
tolerably	O
well	O
to	O
pais	O
in	O
the	O
World	O
;	O
my	O
Mother	O
died	O
when	O
I	O
was	O
very	O
^	O
x	O
^	O
^	O
^	O
x	O
*	O
^	O
young	O
:	O
my	O
Father	O
,	O
Richer	O
J	O
Falconer	O
,	O
had	O
been	O
