Transcribed	O
from	O
the	O
1919	O
Seeley	O
,	O
Sevice	O
&	O
Co	O
edition	O
by	O
David	O
Price	O
,	O
email	O
ccx074@pglaf.org	O
THE	O
FURTHER	O
ADVENTURES	O
OF	O
ROBINSON	O
CRUSOE	O
CHAPTER	O
I	O
--	O
REVISITS	O
ISLAND	O
That	O
homely	O
proverb	O
,	O
used	O
on	O
so	O
many	O
occasions	O
in	O
England	PNM
,	O
viz.	O
``	O
That	O
what	O
is	O
bred	O
in	O
the	O
bone	O
will	O
not	O
go	O
out	O
of	O
the	O
flesh	O
,	O
''	O
was	O
never	O
more	O
verified	O
than	O
in	O
the	O
story	O
of	O
my	O
Life	O
.	O

Any	O
one	O
would	O
think	O
that	O
after	O
thirty-five	O
years	O
'	O
affliction	O
,	O
and	O
a	O
variety	O
of	O
unhappy	O
circumstances	O
,	O
which	O
few	O
men	O
,	O
if	O
any	O
,	O
ever	O
went	O
through	O
before	O
,	O
and	O
after	O
near	O
seven	O
years	O
of	O
peace	O
and	O
enjoyment	O
in	O
the	O
fulness	O
of	O
all	O
things	O
;	O
grown	O
old	O
,	O
and	O
when	O
,	O
if	O
ever	O
,	O
it	O
might	O
be	O
allowed	O
me	O
to	O
have	O
had	O
experience	O
of	O
every	O
state	O
of	O
middle	O
life	O
,	O
and	O
to	O
know	O
which	O
was	O
most	O
adapted	O
to	O
make	O
a	O
man	O
completely	O
happy	O
;	O
I	O
say	O
,	O
after	O
all	O
this	O
,	O
any	O
one	O
would	O
have	O
thought	O
that	O
the	O
native	O
propensity	O
to	O
rambling	O
which	O
I	O
gave	O
an	O
account	O
of	O
in	O
my	O
first	O
setting	O
out	O
in	O
the	O
world	O
to	O
have	O
been	O
so	O
predominant	O
in	O
my	O
thoughts	O
,	O
should	O
be	O
worn	O
out	O
,	O
and	O
I	O
might	O
,	O
at	O
sixty	O
one	O
years	O
of	O
age	O
,	O
have	O
been	O
a	O
little	O
inclined	O
to	O
stay	O
at	O
home	O
,	O
and	O
have	O
done	O
venturing	O
life	O
and	O
fortune	O
any	O
more	O
.	O

Nay	O
,	O
farther	O
,	O
the	O
common	O
motive	O
of	O
foreign	O
adventures	O
was	O
taken	O
away	O
in	O
me	O
,	O
for	O
I	O
had	O
no	O
fortune	O
to	O
make	O
;	O
I	O
had	O
nothing	O
to	O
seek	O
:	O
if	O
I	O
had	O
gained	O
ten	O
thousand	O
pounds	O
I	O
had	O
been	O
no	O
richer	O
;	O
for	O
I	O
had	O
already	O
sufficient	O
for	O
me	O
,	O
and	O
for	O
those	O
I	O
had	O
to	O
leave	O
it	O
to	O
;	O
and	O
what	O
I	O
had	O
was	O
visibly	O
increasing	O
;	O
for	O
,	O
having	O
no	O
great	O
family	O
,	O
I	O
could	O
not	O
spend	O
the	O
income	O
of	O
what	O
I	O
had	O
unless	O
I	O
would	O
set	O
up	O
for	O
an	O
expensive	O
way	O
of	O
living	O
,	O
such	O
as	O
a	O
great	O
family	O
,	O
servants	O
,	O
equipage	O
,	O
gaiety	O
,	O
and	O
the	O
like	O
,	O
which	O
were	O
things	O
I	O
had	O
no	O
notion	O
of	O
,	O
or	O
inclination	O
to	O
;	O
so	O
that	O
I	O
had	O
nothing	O
,	O
indeed	O
,	O
to	O
do	O
but	O
to	O
sit	O
still	O
,	O
and	O
fully	O
enjoy	O
what	O
I	O
had	O
got	O
,	O
and	O
see	O
it	O
increase	O
daily	O
upon	O
my	O
hands	O
.	O

Yet	O
all	O
these	O
things	O
had	O
no	O
effect	O
upon	O
me	O
,	O
or	O
at	O
least	O
not	O
enough	O
to	O
resist	O
the	O
strong	O
inclination	O
I	O
had	O
to	O
go	O
abroad	O
again	O
,	O
which	O
hung	O
about	O
me	O
like	O
a	O
chronic	O
distemper	O
.	O

In	O
particular	O
,	O
the	O
desire	O
of	O
seeing	O
my	O
new	O
plantation	O
in	O
the	O
island	O
,	O
and	O
the	O
colony	O
I	O
left	O
there	O
,	O
ran	O
in	O
my	O
head	O
continually	O
.	O

I	O
dreamed	O
of	O
it	O
all	O
night	O
,	O
and	O
my	O
imagination	O
ran	O
upon	O
it	O
all	O
day	O
:	O
it	O
was	O
uppermost	O
in	O
all	O
my	O
thoughts	O
,	O
and	O
my	O
fancy	O
worked	O
so	O
steadily	O
and	O
strongly	O
upon	O
it	O
that	O
I	O
talked	O
of	O
it	O
in	O
my	O
sleep	O
;	O
in	O
short	O
,	O
nothing	O
could	O
remove	O
it	O
out	O
of	O
my	O
mind	O
:	O
it	O
even	O
broke	O
so	O
violently	O
into	O
all	O
my	O
discourses	O
that	O
it	O
made	O
my	O
conversation	O
tiresome	O
,	O
for	O
I	O
could	O
talk	O
of	O
nothing	O
else	O
;	O
all	O
my	O
discourse	O
ran	O
into	O
it	O
,	O
even	O
to	O
impertinence	O
;	O
and	O
I	O
saw	O
it	O
myself	O
.	O

I	O
have	O
often	O
heard	O
persons	O
of	O
good	O
judgment	O
say	O
that	O
all	O
the	O
stir	O
that	O
people	O
make	O
in	O
the	O
world	O
about	O
ghosts	O
and	O
apparitions	O
is	O
owing	O
to	O
the	O
strength	O
of	O
imagination	O
,	O
and	O
the	O
powerful	O
operation	O
of	O
fancy	O
in	O
their	O
minds	O
;	O
that	O
there	O
is	O
no	O
such	O
thing	O
as	O
a	O
spirit	O
appearing	O
,	O
or	O
a	O
ghost	O
walking	O
;	O
that	O
people	O
's	O
poring	O
affectionately	O
upon	O
the	O
past	O
conversation	O
of	O
their	O
deceased	O
friends	O
so	O
realises	O
it	O
to	O
them	O
that	O
they	O
are	O
capable	O
of	O
fancying	O
,	O
upon	O
some	O
extraordinary	O
circumstances	O
,	O
that	O
they	O
see	O
them	O
,	O
talk	O
to	O
them	O
,	O
and	O
are	O
answered	O
by	O
them	O
,	O
when	O
,	O
in	O
truth	O
,	O
there	O
is	O
nothing	O
but	O
shadow	O
and	O
vapour	O
in	O
the	O
thing	O
,	O
and	O
they	O
really	O
know	O
nothing	O
of	O
the	O
matter	O
.	O

For	O
my	O
part	O
,	O
I	O
know	O
not	O
to	O
this	O
hour	O
whether	O
there	O
are	O
any	O
such	O
things	O
as	O
real	O
apparitions	O
,	O
spectres	O
,	O
or	O
walking	O
of	O
people	O
after	O
they	O
are	O
dead	O
;	O
or	O
whether	O
there	O
is	O
anything	O
in	O
the	O
stories	O
they	O
tell	O
us	O
of	O
that	O
kind	O
more	O
than	O
the	O
product	O
of	O
vapours	O
,	O
sick	O
minds	O
,	O
and	O
wandering	O
fancies	O
:	O
but	O
this	O
I	O
know	O
,	O
that	O
my	O
imagination	O
worked	O
up	O
to	O
such	O
a	O
height	O
,	O
and	O
brought	O
me	O
into	O
such	O
excess	O
of	O
vapours	O
,	O
or	O
what	O
else	O
I	O
may	O
call	O
it	O
,	O
that	O
I	O
actually	O
supposed	O
myself	O
often	O
upon	O
the	O
spot	O
,	O
at	O
my	O
old	O
castle	O
,	O
behind	O
the	O
trees	O
;	O
saw	O
my	O
old	O
Spaniard	O
,	O
Friday	O
's	O
father	O
,	O
and	O
the	O
reprobate	O
sailors	O
I	O
left	O
upon	O
the	O
island	O
;	O
nay	O
,	O
I	O
fancied	O
I	O
talked	O
with	O
them	O
,	O
and	O
looked	O
at	O
them	O
steadily	O
,	O
though	O
I	O
was	O
broad	O
awake	O
,	O
as	O
at	O
persons	O
just	O
before	O
me	O
;	O
and	O
this	O
I	O
did	O
till	O
I	O
often	O
frightened	O
myself	O
with	O
the	O
images	O
my	O
fancy	O
represented	O
to	O
me	O
.	O

One	O
time	O
,	O
in	O
my	O
sleep	O
,	O
I	O
had	O
the	O
villainy	O
of	O
the	O
three	O
pirate	O
sailors	O
so	O
lively	O
related	O
to	O
me	O
by	O
the	O
first	O
Spaniard	O
,	O
and	O
Friday	O
's	O
father	O
,	O
that	O
it	O
was	O
surprising	O
:	O
they	O
told	O
me	O
how	O
they	O
barbarously	O
attempted	O
to	O
murder	O
all	O
the	O
Spaniards	O
,	O
and	O
that	O
they	O
set	O
fire	O
to	O
the	O
provisions	O
they	O
had	O
laid	O
up	O
,	O
on	O
purpose	O
to	O
distress	O
and	O
starve	O
them	O
;	O
things	O
that	O
I	O
had	O
never	O
heard	O
of	O
,	O
and	O
that	O
,	O
indeed	O
,	O
were	O
never	O
all	O
of	O
them	O
true	O
in	O
fact	O
:	O
but	O
it	O
was	O
so	O
warm	O
in	O
my	O
imagination	O
,	O
and	O
so	O
realised	O
to	O
me	O
,	O
that	O
,	O
to	O
the	O
hour	O
I	O
saw	O
them	O
,	O
I	O
could	O
not	O
be	O
persuaded	O
but	O
that	O
it	O
was	O
or	O
would	O
be	O
true	O
;	O
also	O
how	O
I	O
resented	O
it	O
,	O
when	O
the	O
Spaniard	O
complained	O
to	O
me	O
;	O
and	O
how	O
I	O
brought	O
them	O
to	O
justice	O
,	O
tried	O
them	O
,	O
and	O
ordered	O
them	O
all	O
three	O
to	O
be	O
hanged	O
.	O

What	O
there	O
was	O
really	O
in	O
this	O
shall	O
be	O
seen	O
in	O
its	O
place	O
;	O
for	O
however	O
I	O
came	O
to	O
form	O
such	O
things	O
in	O
my	O
dream	O
,	O
and	O
what	O
secret	O
converse	O
of	O
spirits	O
injected	O
it	O
,	O
yet	O
there	O
was	O
,	O
I	O
say	O
,	O
much	O
of	O
it	O
true	O
.	O

I	O
own	O
that	O
this	O
dream	O
had	O
nothing	O
in	O
it	O
literally	O
and	O
specifically	O
true	O
;	O
but	O
the	O
general	O
part	O
was	O
so	O
true	O
--	O
the	O
base	O
;	O
villainous	O
behaviour	O
of	O
these	O
three	O
hardened	O
rogues	O
was	O
such	O
,	O
and	O
had	O
been	O
so	O
much	O
worse	O
than	O
all	O
I	O
can	O
describe	O
,	O
that	O
the	O
dream	O
had	O
too	O
much	O
similitude	O
of	O
the	O
fact	O
;	O
and	O
as	O
I	O
would	O
afterwards	O
have	O
punished	O
them	O
severely	O
,	O
so	O
,	O
if	O
I	O
had	O
hanged	O
them	O
all	O
,	O
I	O
had	O
been	O
much	O
in	O
the	O
right	O
,	O
and	O
even	O
should	O
have	O
been	O
justified	O
both	O
by	O
the	O
laws	O
of	O
God	O
and	O
man	O
.	O

But	O
to	O
return	O
to	O
my	O
story	O
.	O

In	O
this	O
kind	O
of	O
temper	O
I	O
lived	O
some	O
years	O
;	O
I	O
had	O
no	O
enjoyment	O
of	O
my	O
life	O
,	O
no	O
pleasant	O
hours	O
,	O
no	O
agreeable	O
diversion	O
but	O
what	O
had	O
something	O
or	O
other	O
of	O
this	O
in	O
it	O
;	O
so	O
that	O
my	O
wife	O
,	O
who	O
saw	O
my	O
mind	O
wholly	O
bent	O
upon	O
it	O
,	O
told	O
me	O
very	O
seriously	O
one	O
night	O
that	O
she	O
believed	O
there	O
was	O
some	O
secret	O
,	O
powerful	O
impulse	O
of	O
Providence	O
upon	O
me	O
,	O
which	O
had	O
determined	O
me	O
to	O
go	O
thither	O
again	O
;	O
and	O
that	O
she	O
found	O
nothing	O
hindered	O
me	O
going	O
but	O
my	O
being	O
engaged	O
to	O
a	O
wife	O
and	O
children	O
.	O

She	O
told	O
me	O
that	O
it	O
was	O
true	O
she	O
could	O
not	O
think	O
of	O
parting	O
with	O
me	O
:	O
but	O
as	O
she	O
was	O
assured	O
that	O
if	O
she	O
was	O
dead	O
it	O
would	O
be	O
the	O
first	O
thing	O
I	O
would	O
do	O
,	O
so	O
,	O
as	O
it	O
seemed	O
to	O
her	O
that	O
the	O
thing	O
was	O
determined	O
above	O
,	O
she	O
would	O
not	O
be	O
the	O
only	O
obstruction	O
;	O
for	O
,	O
if	O
I	O
thought	O
fit	O
and	O
resolved	O
to	O
go	O
--	O
-LSB-	O
Here	O
she	O
found	O
me	O
very	O
intent	O
upon	O
her	O
words	O
,	O
and	O
that	O
I	O
looked	O
very	O
earnestly	O
at	O
her	O
,	O
so	O
that	O
it	O
a	O
little	O
disordered	O
her	O
,	O
and	O
she	O
stopped	O
.	O

I	O
asked	O
her	O
why	O
she	O
did	O
not	O
go	O
on	O
,	O
and	O
say	O
out	O
what	O
she	O
was	O
going	O
to	O
say	O
?	O

But	O
I	O
perceived	O
that	O
her	O
heart	O
was	O
too	O
full	O
,	O
and	O
some	O
tears	O
stood	O
in	O
her	O
eyes	O
.	O
-RSB-	O

``	O
Speak	O
out	O
,	O
my	O
dear	O
,	O
''	O
said	O
I	O
;	O
``	O
are	O
you	O
willing	O
I	O
should	O
go	O
?	O
''	O

--	O
``	O
No	O
,	O
''	O
says	O
she	O
,	O
very	O
affectionately	O
,	O
``	O
I	O
am	O
far	O
from	O
willing	O
;	O
but	O
if	O
you	O
are	O
resolved	O
to	O
go	O
,	O
''	O
says	O
she	O
,	O
``	O
rather	O
than	O
I	O
would	O
be	O
the	O
only	O
hindrance	O
,	O
I	O
will	O
go	O
with	O
you	O
:	O
for	O
though	O
I	O
think	O
it	O
a	O
most	O
preposterous	O
thing	O
for	O
one	O
of	O
your	O
years	O
,	O
and	O
in	O
your	O
condition	O
,	O
yet	O
,	O
if	O
it	O
must	O
be	O
,	O
''	O
said	O
she	O
,	O
again	O
weeping	O
,	O
``	O
I	O
would	O
not	O
leave	O
you	O
;	O
for	O
if	O
it	O
be	O
of	O
Heaven	O
you	O
must	O
do	O
it	O
,	O
there	O
is	O
no	O
resisting	O
it	O
;	O
and	O
if	O
Heaven	O
make	O
it	O
your	O
duty	O
to	O
go	O
,	O
He	O
will	O
also	O
make	O
it	O
mine	O
to	O
go	O
with	O
you	O
,	O
or	O
otherwise	O
dispose	O
of	O
me	O
,	O
that	O
I	O
may	O
not	O
obstruct	O
it	O
.	O
''	O

This	O
affectionate	O
behaviour	O
of	O
my	O
wife	O
's	O
brought	O
me	O
a	O
little	O
out	O
of	O
the	O
vapours	O
,	O
and	O
I	O
began	O
to	O
consider	O
what	O
I	O
was	O
doing	O
;	O
I	O
corrected	O
my	O
wandering	O
fancy	O
,	O
and	O
began	O
to	O
argue	O
with	O
myself	O
sedately	O
what	O
business	O
I	O
had	O
after	O
threescore	O
years	O
,	O
and	O
after	O
such	O
a	O
life	O
of	O
tedious	O
sufferings	O
and	O
disasters	O
,	O
and	O
closed	O
in	O
so	O
happy	O
and	O
easy	O
a	O
manner	O
;	O
I	O
,	O
say	O
,	O
what	O
business	O
had	O
I	O
to	O
rush	O
into	O
new	O
hazards	O
,	O
and	O
put	O
myself	O
upon	O
adventures	O
fit	O
only	O
for	O
youth	O
and	O
poverty	O
to	O
run	O
into	O
?	O

With	O
those	O
thoughts	O
I	O
considered	O
my	O
new	O
engagement	O
;	O
that	O
I	O
had	O
a	O
wife	O
,	O
one	O
child	O
born	O
,	O
and	O
my	O
wife	O
then	O
great	O
with	O
child	O
of	O
another	O
;	O
that	O
I	O
had	O
all	O
the	O
world	O
could	O
give	O
me	O
,	O
and	O
had	O
no	O
need	O
to	O
seek	O
hazard	O
for	O
gain	O
;	O
that	O
I	O
was	O
declining	O
in	O
years	O
,	O
and	O
ought	O
to	O
think	O
rather	O
of	O
leaving	O
what	O
I	O
had	O
gained	O
than	O
of	O
seeking	O
to	O
increase	O
it	O
;	O
that	O
as	O
to	O
what	O
my	O
wife	O
had	O
said	O
of	O
its	O
being	O
an	O
impulse	O
from	O
Heaven	O
,	O
and	O
that	O
it	O
should	O
be	O
my	O
duty	O
to	O
go	O
,	O
I	O
had	O
no	O
notion	O
of	O
that	O
;	O
so	O
,	O
after	O
many	O
of	O
these	O
cogitations	O
,	O
I	O
struggled	O
with	O
the	O
power	O
of	O
my	O
imagination	O
,	O
reasoned	O
myself	O
out	O
of	O
it	O
,	O
as	O
I	O
believe	O
people	O
may	O
always	O
do	O
in	O
like	O
cases	O
if	O
they	O
will	O
:	O
in	O
a	O
word	O
,	O
I	O
conquered	O
it	O
,	O
composed	O
myself	O
with	O
such	O
arguments	O
as	O
occurred	O
to	O
my	O
thoughts	O
,	O
and	O
which	O
my	O
present	O
condition	O
furnished	O
me	O
plentifully	O
with	O
;	O
and	O
particularly	O
,	O
as	O
the	O
most	O
effectual	O
method	O
,	O
I	O
resolved	O
to	O
divert	O
myself	O
with	O
other	O
things	O
,	O
and	O
to	O
engage	O
in	O
some	O
business	O
that	O
might	O
effectually	O
tie	O
me	O
up	O
from	O
any	O
more	O
excursions	O
of	O
this	O
kind	O
;	O
for	O
I	O
found	O
that	O
thing	O
return	O
upon	O
me	O
chiefly	O
when	O
I	O
was	O
idle	O
,	O
and	O
had	O
nothing	O
to	O
do	O
,	O
nor	O
anything	O
of	O
moment	O
immediately	O
before	O
me	O
.	O

To	O
this	O
purpose	O
,	O
I	O
bought	O
a	O
little	O
farm	O
in	O
the	O
county	O
of	O
Bedford	PNM
,	O
and	O
resolved	O
to	O
remove	O
myself	O
thither	O
.	O

I	O
had	O
a	O
little	O
convenient	O
house	O
upon	O
it	O
,	O
and	O
the	O
land	O
about	O
it	O
,	O
I	O
found	O
,	O
was	O
capable	O
of	O
great	O
improvement	O
;	O
and	O
it	O
was	O
many	O
ways	O
suited	O
to	O
my	O
inclination	O
,	O
which	O
delighted	O
in	O
cultivating	O
,	O
managing	O
,	O
planting	O
,	O
and	O
improving	O
of	O
land	O
;	O
and	O
particularly	O
,	O
being	O
an	O
inland	O
country	O
,	O
I	O
was	O
removed	O
from	O
conversing	O
among	O
sailors	O
and	O
things	O
relating	O
to	O
the	O
remote	O
parts	O
of	O
the	O
world	O
.	O

I	O
went	O
down	O
to	O
my	O
farm	O
,	O
settled	O
my	O
family	O
,	O
bought	O
ploughs	O
,	O
harrows	O
,	O
a	O
cart	O
,	O
waggon-horses	O
,	O
cows	O
,	O
and	O
sheep	O
,	O
and	O
,	O
setting	O
seriously	O
to	O
work	O
,	O
became	O
in	O
one	O
half-year	O
a	O
mere	O
country	O
gentleman	O
.	O

My	O
thoughts	O
were	O
entirely	O
taken	O
up	O
in	O
managing	O
my	O
servants	O
,	O
cultivating	O
the	O
ground	O
,	O
enclosing	O
,	O
planting	O
,	O
&	O
c.	O
;	O
and	O
I	O
lived	O
,	O
as	O
I	O
thought	O
,	O
the	O
most	O
agreeable	O
life	O
that	O
nature	O
was	O
capable	O
of	O
directing	O
,	O
or	O
that	O
a	O
man	O
always	O
bred	O
to	O
misfortunes	O
was	O
capable	O
of	O
retreating	O
to	O
.	O

I	O
farmed	O
upon	O
my	O
own	O
land	O
;	O
I	O
had	O
no	O
rent	O
to	O
pay	O
,	O
was	O
limited	O
by	O
no	O
articles	O
;	O
I	O
could	O
pull	O
up	O
or	O
cut	O
down	O
as	O
I	O
pleased	O
;	O
what	O
I	O
planted	O
was	O
for	O
myself	O
,	O
and	O
what	O
I	O
improved	O
was	O
for	O
my	O
family	O
;	O
and	O
having	O
thus	O
left	O
off	O
the	O
thoughts	O
of	O
wandering	O
,	O
I	O
had	O
not	O
the	O
least	O
discomfort	O
in	O
any	O
part	O
of	O
life	O
as	O
to	O
this	O
world	O
.	O

Now	O
I	O
thought	O
,	O
indeed	O
,	O
that	O
I	O
enjoyed	O
the	O
middle	O
state	O
of	O
life	O
which	O
my	O
father	O
so	O
earnestly	O
recommended	O
to	O
me	O
,	O
and	O
lived	O
a	O
kind	O
of	O
heavenly	O
life	O
,	O
something	O
like	O
what	O
is	O
described	O
by	O
the	O
poet	O
,	O
upon	O
the	O
subject	O
of	O
a	O
country	O
life	O
:	O
--	O
``	O
Free	O
from	O
vices	O
,	O
free	O
from	O
care	O
,	O
Age	O
has	O
no	O
pain	O
,	O
and	O
youth	O
no	O
snare	O
.	O
''	O

But	O
in	O
the	O
middle	O
of	O
all	O
this	O
felicity	O
,	O
one	O
blow	O
from	O
unseen	O
Providence	O
unhinged	O
me	O
at	O
once	O
;	O
and	O
not	O
only	O
made	O
a	O
breach	O
upon	O
me	O
inevitable	O
and	O
incurable	O
,	O
but	O
drove	O
me	O
,	O
by	O
its	O
consequences	O
,	O
into	O
a	O
deep	O
relapse	O
of	O
the	O
wandering	O
disposition	O
,	O
which	O
,	O
as	O
I	O
may	O
say	O
,	O
being	O
born	O
in	O
my	O
very	O
blood	O
,	O
soon	O
recovered	O
its	O
hold	O
of	O
me	O
;	O
and	O
,	O
like	O
the	O
returns	O
of	O
a	O
violent	O
distemper	O
,	O
came	O
on	O
with	O
an	O
irresistible	O
force	O
upon	O
me	O
.	O

This	O
blow	O
was	O
the	O
loss	O
of	O
my	O
wife	O
.	O

It	O
is	O
not	O
my	O
business	O
here	O
to	O
write	O
an	O
elegy	O
upon	O
my	O
wife	O
,	O
give	O
a	O
character	O
of	O
her	O
particular	O
virtues	O
,	O
and	O
make	O
my	O
court	O
to	O
the	O
sex	O
by	O
the	O
flattery	O
of	O
a	O
funeral	O
sermon	O
.	O

She	O
was	O
,	O
in	O
a	O
few	O
words	O
,	O
the	O
stay	O
of	O
all	O
my	O
affairs	O
;	O
the	O
centre	O
of	O
all	O
my	O
enterprises	O
;	O
the	O
engine	O
that	O
,	O
by	O
her	O
prudence	O
,	O
reduced	O
me	O
to	O
that	O
happy	O
compass	O
I	O
was	O
in	O
,	O
from	O
the	O
most	O
extravagant	O
and	O
ruinous	O
project	O
that	O
filled	O
my	O
head	O
,	O
and	O
did	O
more	O
to	O
guide	O
my	O
rambling	O
genius	O
than	O
a	O
mother	O
's	O
tears	O
,	O
a	O
father	O
's	O
instructions	O
,	O
a	O
friend	O
's	O
counsel	O
,	O
or	O
all	O
my	O
own	O
reasoning	O
powers	O
could	O
do	O
.	O

I	O
was	O
happy	O
in	O
listening	O
to	O
her	O
,	O
and	O
in	O
being	O
moved	O
by	O
her	O
entreaties	O
;	O
and	O
to	O
the	O
last	O
degree	O
desolate	O
and	O
dislocated	O
in	O
the	O
world	O
